round,model,r2_score,weight
4,ridge,0.05800672855913145,0.1
4,rf-m,0.06265106488828423,0.1
4,rf-l,0.05175541012276015,0.1
4,gb-m,0.007322054983232418,0.1
4,gb-l,0.007322054983232351,0.1
4,xgb-m,-0.12318647099850681,0.1
4,knn-m,-0.07512689289700683,0.1
4,knn-tuned,-0.07512689289700683,0.1
4,svr-rbf,0.1256011116894783,0.1
4,svr-poly,0.1256011116894783,0.1
4,ridge,0.05800672855913145,0.1
5,rf-tuned-l,0.014777123419608951,0.09090909090909091
5,rf-tuned-xl,0.016869561322458492,0.09090909090909091
5,gb-tuned-l,-0.01764310807862359,0.09090909090909091
5,gb-tuned-xl,-0.018123479051069324,0.09090909090909091
5,xgb-xl,-0.17608893967362887,0.09090909090909091
5,xgb-l,-0.17608893967362887,0.09090909090909091
5,svr-rbf-xl,0.07936774087074346,0.09090909090909091
5,svr-poly-l,0.07936774087074346,0.09090909090909091
5,knn-tuned-sqrt,-0.1381822704956812,0.09090909090909091
5,knn-tuned-l,-0.1381822704956812,0.09090909090909091
5,ridge,0.016537958751078618,0.09090909090909091
5,rf-tuned-l,0.014777123419608951,0.09090909090909091
5,rf-tuned-xl,0.016869561322458492,0.09090909090909091
5,gb-tuned-l,-0.01764310807862359,0.09090909090909091
5,gb-tuned-xl,-0.018123479051069324,0.09090909090909091
5,xgb-xl,-0.17608893967362887,0.09090909090909091
5,xgb-l,-0.17608893967362887,0.09090909090909091
5,svr-rbf-xl,0.07936774087074346,0.09090909090909091
5,svr-poly-l,0.07936774087074346,0.09090909090909091
5,knn-tuned-sqrt,-0.1381822704956812,0.09090909090909091
5,knn-tuned-l,-0.1381822704956812,0.09090909090909091
5,ridge,0.016537958751078618,0.09090909090909091
5,rf-tuned-l,0.014777123419608951,0.09090909090909091
5,rf-tuned-xl,0.016869561322458492,0.09090909090909091
5,gb-tuned-l,-0.01764310807862359,0.09090909090909091
5,gb-tuned-xl,-0.018123479051069324,0.09090909090909091
5,xgb-xl,-0.17608893967362887,0.09090909090909091
5,xgb-l,-0.17608893967362887,0.09090909090909091
5,svr-rbf-xl,0.07936774087074346,0.09090909090909091
5,svr-poly-l,0.07936774087074346,0.09090909090909091
5,knn-tuned-sqrt,-0.1381822704956812,0.09090909090909091
5,knn-tuned-l,-0.1381822704956812,0.09090909090909091
5,ridge,0.016537958751078618,0.09090909090909091
6,rf-tuned-l,0.019691617882906055,0.09090909090909091
6,rf-tuned-xl,0.023625050596424547,0.09090909090909091
6,gb-tuned-l,0.013965907907088227,0.09090909090909091
6,gb-tuned-xl,0.015586474701328724,0.09090909090909091
6,xgb-xl,-0.28853021791785316,0.09090909090909091
6,xgb-l,-0.28853021791785316,0.09090909090909091
6,svr-rbf-xl,0.10777135321759057,0.09090909090909091
6,svr-poly-l,0.10777135321759057,0.09090909090909091
6,knn-tuned-sqrt,-0.07200008730460312,0.09090909090909091
6,knn-tuned-l,-0.07200008730460312,0.09090909090909091
6,ridge,0.02461752677716873,0.09090909090909091
6,rf-tuned-l,0.019691617882906055,0.09090909090909091
6,rf-tuned-xl,0.023625050596424547,0.09090909090909091
6,gb-tuned-l,0.013965907907088227,0.09090909090909091
6,gb-tuned-xl,0.015586474701328724,0.09090909090909091
6,xgb-xl,-0.28853021791785316,0.09090909090909091
6,xgb-l,-0.28853021791785316,0.09090909090909091
6,svr-rbf-xl,0.10777135321759057,0.09090909090909091
6,svr-poly-l,0.10777135321759057,0.09090909090909091
6,knn-tuned-sqrt,-0.07200008730460312,0.09090909090909091
6,knn-tuned-l,-0.07200008730460312,0.09090909090909091
6,ridge,0.02461752677716873,0.09090909090909091
6,rf-tuned-l,0.019691617882906055,0.09090909090909091
6,rf-tuned-xl,0.023625050596424547,0.09090909090909091
6,gb-tuned-l,0.013965907907088227,0.09090909090909091
6,gb-tuned-xl,0.015586474701328724,0.09090909090909091
6,xgb-xl,-0.28853021791785316,0.09090909090909091
6,xgb-l,-0.28853021791785316,0.09090909090909091
6,svr-rbf-xl,0.10777135321759057,0.09090909090909091
6,svr-poly-l,0.10777135321759057,0.09090909090909091
6,knn-tuned-sqrt,-0.07200008730460312,0.09090909090909091
6,knn-tuned-l,-0.07200008730460312,0.09090909090909091
6,ridge,0.02461752677716873,0.09090909090909091
7,rf-tuned-l,0.023148416339211143,0.09090909090909091
7,rf-tuned-xl,0.04404765849888561,0.09090909090909091
7,gb-tuned-l,-0.005715784574446636,0.09090909090909091
7,gb-tuned-xl,-0.00571578457444657,0.09090909090909091
7,xgb-xl,-0.25380302840749086,0.09090909090909091
7,xgb-l,-0.25380302840749086,0.09090909090909091
7,svr-rbf-xl,0.08366157876895167,0.09090909090909091
7,svr-poly-l,0.08366157876895167,0.09090909090909091
7,knn-tuned-sqrt,-0.09662126445264659,0.09090909090909091
7,knn-tuned-l,-0.09662126445264659,0.09090909090909091
7,ridge,0.011266640354865864,0.09090909090909091
7,rf-tuned-l,0.023148416339211143,0.09090909090909091
7,rf-tuned-xl,0.04404765849888561,0.09090909090909091
7,gb-tuned-l,-0.005715784574446636,0.09090909090909091
7,gb-tuned-xl,-0.00571578457444657,0.09090909090909091
7,xgb-xl,-0.25380302840749086,0.09090909090909091
7,xgb-l,-0.25380302840749086,0.09090909090909091
7,svr-rbf-xl,0.08366157876895167,0.09090909090909091
7,svr-poly-l,0.08366157876895167,0.09090909090909091
7,knn-tuned-sqrt,-0.09662126445264659,0.09090909090909091
7,knn-tuned-l,-0.09662126445264659,0.09090909090909091
7,ridge,0.011266640354865864,0.09090909090909091
7,rf-tuned-l,0.023148416339211143,0.09090909090909091
7,rf-tuned-xl,0.04404765849888561,0.09090909090909091
7,gb-tuned-l,-0.005715784574446636,0.09090909090909091
7,gb-tuned-xl,-0.00571578457444657,0.09090909090909091
7,xgb-xl,-0.25380302840749086,0.09090909090909091
7,xgb-l,-0.25380302840749086,0.09090909090909091
7,svr-rbf-xl,0.08366157876895167,0.09090909090909091
7,svr-poly-l,0.08366157876895167,0.09090909090909091
7,knn-tuned-sqrt,-0.09662126445264659,0.09090909090909091
7,knn-tuned-l,-0.09662126445264659,0.09090909090909091
7,ridge,0.011266640354865864,0.09090909090909091
8,rf-tuned-l,0.049348696371879885,0.07692307692307693
8,rf-tuned-xl,0.050461240365591034,0.07692307692307693
8,gb-tuned-l,0.02766325736293913,0.07692307692307693
8,gb-tuned-xl,0.02766325736293924,0.07692307692307693
8,xgb-xl,-0.1912416032479205,0.07692307692307693
8,xgb-l,-0.1912416032479205,0.07692307692307693
8,mlp-adaptive-xl,-0.2884486065642194,0.07692307692307693
8,mlp-l,-0.21338476409118323,0.07692307692307693
8,svr-rbf-xl,0.10280351565036978,0.07692307692307693
8,svr-poly-l,0.10280351565036978,0.07692307692307693
8,knn-tuned-sqrt,-0.08919324560478928,0.07692307692307693
8,knn-tuned-l,-0.08919324560478928,0.07692307692307693
8,ridge,0.025311436994621996,0.07692307692307693
8,rf-tuned-l,0.049348696371879885,0.07692307692307693
8,rf-tuned-xl,0.050461240365591034,0.07692307692307693
8,gb-tuned-l,0.02766325736293913,0.07692307692307693
8,gb-tuned-xl,0.02766325736293924,0.07692307692307693
8,xgb-xl,-0.1912416032479205,0.07692307692307693
8,xgb-l,-0.1912416032479205,0.07692307692307693
8,mlp-adaptive-xl,-0.2884486065642194,0.07692307692307693
8,mlp-l,-0.21338476409118323,0.07692307692307693
8,svr-rbf-xl,0.10280351565036978,0.07692307692307693
8,svr-poly-l,0.10280351565036978,0.07692307692307693
8,knn-tuned-sqrt,-0.08919324560478928,0.07692307692307693
8,knn-tuned-l,-0.08919324560478928,0.07692307692307693
8,ridge,0.025311436994621996,0.07692307692307693
8,rf-tuned-l,0.049348696371879885,0.07692307692307693
8,rf-tuned-xl,0.050461240365591034,0.07692307692307693
8,gb-tuned-l,0.02766325736293913,0.07692307692307693
8,gb-tuned-xl,0.02766325736293924,0.07692307692307693
8,xgb-xl,-0.1912416032479205,0.07692307692307693
8,xgb-l,-0.1912416032479205,0.07692307692307693
8,mlp-adaptive-xl,-0.2884486065642194,0.07692307692307693
8,mlp-l,-0.21338476409118323,0.07692307692307693
8,svr-rbf-xl,0.10280351565036978,0.07692307692307693
8,svr-poly-l,0.10280351565036978,0.07692307692307693
8,knn-tuned-sqrt,-0.08919324560478928,0.07692307692307693
8,knn-tuned-l,-0.08919324560478928,0.07692307692307693
8,ridge,0.025311436994621996,0.07692307692307693
9,rf-tuned-l,0.02834142424779058,0.07692307692307693
9,rf-tuned-xl,0.045780537706634,0.07692307692307693
9,gb-tuned-l,0.012685875830649063,0.07692307692307693
9,gb-tuned-xl,0.012685875830649018,0.07692307692307693
9,xgb-xl,-0.17616727822719397,0.07692307692307693
9,xgb-l,-0.17616727822719397,0.07692307692307693
9,mlp-adaptive-xl,-0.21183642979251643,0.07692307692307693
9,mlp-l,-0.2819475836282178,0.07692307692307693
9,svr-rbf-xl,0.08890363414083842,0.07692307692307693
9,svr-poly-l,0.08890363414083842,0.07692307692307693
9,knn-tuned-sqrt,-0.0888672190857124,0.07692307692307693
9,knn-tuned-l,-0.0888672190857124,0.07692307692307693
9,ridge,0.024092682254591224,0.07692307692307693
9,rf-tuned-l,0.02834142424779058,0.07692307692307693
9,rf-tuned-xl,0.045780537706634,0.07692307692307693
9,gb-tuned-l,0.012685875830649063,0.07692307692307693
9,gb-tuned-xl,0.012685875830649018,0.07692307692307693
9,xgb-xl,-0.17616727822719397,0.07692307692307693
9,xgb-l,-0.17616727822719397,0.07692307692307693
9,mlp-adaptive-xl,-0.21183642979251643,0.07692307692307693
9,mlp-l,-0.2819475836282178,0.07692307692307693
9,svr-rbf-xl,0.08890363414083842,0.07692307692307693
9,svr-poly-l,0.08890363414083842,0.07692307692307693
9,knn-tuned-sqrt,-0.0888672190857124,0.07692307692307693
9,knn-tuned-l,-0.0888672190857124,0.07692307692307693
9,ridge,0.024092682254591224,0.07692307692307693
9,rf-tuned-l,0.02834142424779058,0.07692307692307693
9,rf-tuned-xl,0.045780537706634,0.07692307692307693
9,gb-tuned-l,0.012685875830649063,0.07692307692307693
9,gb-tuned-xl,0.012685875830649018,0.07692307692307693
9,xgb-xl,-0.17616727822719397,0.07692307692307693
9,xgb-l,-0.17616727822719397,0.07692307692307693
9,mlp-adaptive-xl,-0.21183642979251643,0.07692307692307693
9,mlp-l,-0.2819475836282178,0.07692307692307693
9,svr-rbf-xl,0.08890363414083842,0.07692307692307693
9,svr-poly-l,0.08890363414083842,0.07692307692307693
9,knn-tuned-sqrt,-0.0888672190857124,0.07692307692307693
9,knn-tuned-l,-0.0888672190857124,0.07692307692307693
9,ridge,0.024092682254591224,0.07692307692307693
10,rf-tuned-l,0.02032748530791273,0.07692307692307693
10,rf-tuned-xl,0.0008229022609864467,0.07692307692307693
10,gb-tuned-l,-0.015476274628948627,0.07692307692307693
10,gb-tuned-xl,-0.015476274628948494,0.07692307692307693
10,xgb-xl,-0.24414121953037177,0.07692307692307693
10,xgb-l,-0.24414121953037177,0.07692307692307693
10,mlp-adaptive-xl,-0.2624712686542618,0.07692307692307693
10,mlp-l,-0.2394603312974172,0.07692307692307693
10,svr-rbf-xl,0.06695299846469975,0.07692307692307693
10,svr-poly-l,0.06695299846469975,0.07692307692307693
10,knn-tuned-sqrt,-0.16371617363850213,0.07692307692307693
10,knn-tuned-l,-0.16371617363850213,0.07692307692307693
10,ridge,0.002341012704100853,0.07692307692307693
10,rf-tuned-l,0.02032748530791273,0.07692307692307693
10,rf-tuned-xl,0.0008229022609864467,0.07692307692307693
10,gb-tuned-l,-0.015476274628948627,0.07692307692307693
10,gb-tuned-xl,-0.015476274628948494,0.07692307692307693
10,xgb-xl,-0.24414121953037177,0.07692307692307693
10,xgb-l,-0.24414121953037177,0.07692307692307693
10,mlp-adaptive-xl,-0.2624712686542618,0.07692307692307693
10,mlp-l,-0.2394603312974172,0.07692307692307693
10,svr-rbf-xl,0.06695299846469975,0.07692307692307693
10,svr-poly-l,0.06695299846469975,0.07692307692307693
10,knn-tuned-sqrt,-0.16371617363850213,0.07692307692307693
10,knn-tuned-l,-0.16371617363850213,0.07692307692307693
10,ridge,0.002341012704100853,0.07692307692307693
10,rf-tuned-l,0.02032748530791273,0.07692307692307693
10,rf-tuned-xl,0.0008229022609864467,0.07692307692307693
10,gb-tuned-l,-0.015476274628948627,0.07692307692307693
10,gb-tuned-xl,-0.015476274628948494,0.07692307692307693
10,xgb-xl,-0.24414121953037177,0.07692307692307693
10,xgb-l,-0.24414121953037177,0.07692307692307693
10,mlp-adaptive-xl,-0.2624712686542618,0.07692307692307693
10,mlp-l,-0.2394603312974172,0.07692307692307693
10,svr-rbf-xl,0.06695299846469975,0.07692307692307693
10,svr-poly-l,0.06695299846469975,0.07692307692307693
10,knn-tuned-sqrt,-0.16371617363850213,0.07692307692307693
10,knn-tuned-l,-0.16371617363850213,0.07692307692307693
10,ridge,0.002341012704100853,0.07692307692307693
11,rf-tuned-l,0.0407872347404882,0.07692307692307693
11,rf-tuned-xl,0.04393194516558907,0.07692307692307693
11,gb-tuned-l,0.03524318684194352,0.07692307692307693
11,gb-tuned-xl,0.035243186841943344,0.07692307692307693
11,xgb-xl,-0.16675355780208717,0.07692307692307693
11,xgb-l,-0.16675355780208717,0.07692307692307693
11,mlp-adaptive-xl,-0.17143963991040537,0.07692307692307693
11,mlp-l,-0.14291471098457825,0.07692307692307693
11,svr-rbf-xl,0.1067883434221519,0.07692307692307693
11,svr-poly-l,0.1067883434221519,0.07692307692307693
11,knn-tuned-sqrt,-0.10714508179933269,0.07692307692307693
11,knn-tuned-l,-0.10714508179933269,0.07692307692307693
11,ridge,0.021114408365035198,0.07692307692307693
11,rf-tuned-l,0.0407872347404882,0.07692307692307693
11,rf-tuned-xl,0.04393194516558907,0.07692307692307693
11,gb-tuned-l,0.03524318684194352,0.07692307692307693
11,gb-tuned-xl,0.035243186841943344,0.07692307692307693
11,xgb-xl,-0.16675355780208717,0.07692307692307693
11,xgb-l,-0.16675355780208717,0.07692307692307693
11,mlp-adaptive-xl,-0.17143963991040537,0.07692307692307693
11,mlp-l,-0.14291471098457825,0.07692307692307693
11,svr-rbf-xl,0.1067883434221519,0.07692307692307693
11,svr-poly-l,0.1067883434221519,0.07692307692307693
11,knn-tuned-sqrt,-0.10714508179933269,0.07692307692307693
11,knn-tuned-l,-0.10714508179933269,0.07692307692307693
11,ridge,0.021114408365035198,0.07692307692307693
11,rf-tuned-l,0.0407872347404882,0.07692307692307693
11,rf-tuned-xl,0.04393194516558907,0.07692307692307693
11,gb-tuned-l,0.03524318684194352,0.07692307692307693
11,gb-tuned-xl,0.035243186841943344,0.07692307692307693
11,xgb-xl,-0.16675355780208717,0.07692307692307693
11,xgb-l,-0.16675355780208717,0.07692307692307693
11,mlp-adaptive-xl,-0.17143963991040537,0.07692307692307693
11,mlp-l,-0.14291471098457825,0.07692307692307693
11,svr-rbf-xl,0.1067883434221519,0.07692307692307693
11,svr-poly-l,0.1067883434221519,0.07692307692307693
11,knn-tuned-sqrt,-0.10714508179933269,0.07692307692307693
11,knn-tuned-l,-0.10714508179933269,0.07692307692307693
11,ridge,0.021114408365035198,0.07692307692307693
12,rf-tuned-l,0.023638439806882718,0.07692307692307693
12,rf-tuned-xl,0.020432351679749838,0.07692307692307693
12,gb-tuned-l,0.05495917485295117,0.07692307692307693
12,gb-tuned-xl,0.05495917485295128,0.07692307692307693
12,xgb-xl,-0.2622421849720569,0.07692307692307693
12,xgb-l,-0.2622421849720569,0.07692307692307693
12,mlp-adaptive-xl,-0.19000028399516,0.07692307692307693
12,mlp-l,-0.14160405870054144,0.07692307692307693
12,svr-rbf-xl,0.09538389180764839,0.07692307692307693
12,svr-poly-l,0.09538389180764839,0.07692307692307693
12,knn-tuned-sqrt,-0.10743216358962346,0.07692307692307693
12,knn-tuned-l,-0.10743216358962346,0.07692307692307693
12,ridge,0.014866544066031828,0.07692307692307693
12,rf-tuned-l,0.023638439806882718,0.07692307692307693
12,rf-tuned-xl,0.020432351679749838,0.07692307692307693
12,gb-tuned-l,0.05495917485295117,0.07692307692307693
12,gb-tuned-xl,0.05495917485295128,0.07692307692307693
12,xgb-xl,-0.2622421849720569,0.07692307692307693
12,xgb-l,-0.2622421849720569,0.07692307692307693
12,mlp-adaptive-xl,-0.19000028399516,0.07692307692307693
12,mlp-l,-0.14160405870054144,0.07692307692307693
12,svr-rbf-xl,0.09538389180764839,0.07692307692307693
12,svr-poly-l,0.09538389180764839,0.07692307692307693
12,knn-tuned-sqrt,-0.10743216358962346,0.07692307692307693
12,knn-tuned-l,-0.10743216358962346,0.07692307692307693
12,ridge,0.014866544066031828,0.07692307692307693
12,rf-tuned-l,0.023638439806882718,0.07692307692307693
12,rf-tuned-xl,0.020432351679749838,0.07692307692307693
12,gb-tuned-l,0.05495917485295117,0.07692307692307693
12,gb-tuned-xl,0.05495917485295128,0.07692307692307693
12,xgb-xl,-0.2622421849720569,0.07692307692307693
12,xgb-l,-0.2622421849720569,0.07692307692307693
12,mlp-adaptive-xl,-0.19000028399516,0.07692307692307693
12,mlp-l,-0.14160405870054144,0.07692307692307693
12,svr-rbf-xl,0.09538389180764839,0.07692307692307693
12,svr-poly-l,0.09538389180764839,0.07692307692307693
12,knn-tuned-sqrt,-0.10743216358962346,0.07692307692307693
12,knn-tuned-l,-0.10743216358962346,0.07692307692307693
12,ridge,0.014866544066031828,0.07692307692307693
13,rf-tuned-l,0.040204013086989045,0.07692307692307693
13,rf-tuned-xl,0.028181191998809994,0.07692307692307693
13,gb-tuned-l,0.05953696874207326,0.07692307692307693
13,gb-tuned-xl,0.05953696874207322,0.07692307692307693
13,xgb-xl,-0.2512370012527768,0.07692307692307693
13,xgb-l,-0.2512370012527768,0.07692307692307693
13,mlp-adaptive-xl,-0.12268952596665805,0.07692307692307693
13,mlp-l,-0.07650178015043987,0.07692307692307693
13,svr-rbf-xl,0.08906809134086155,0.07692307692307693
13,svr-poly-l,0.08906809134086155,0.07692307692307693
13,knn-tuned-sqrt,-0.10566524534810944,0.07692307692307693
13,knn-tuned-l,-0.10566524534810944,0.07692307692307693
13,ridge,0.01972552772995595,0.07692307692307693
13,rf-tuned-l,0.040204013086989045,0.07692307692307693
13,rf-tuned-xl,0.028181191998809994,0.07692307692307693
13,gb-tuned-l,0.05953696874207326,0.07692307692307693
13,gb-tuned-xl,0.05953696874207322,0.07692307692307693
13,xgb-xl,-0.2512370012527768,0.07692307692307693
13,xgb-l,-0.2512370012527768,0.07692307692307693
13,mlp-adaptive-xl,-0.12268952596665805,0.07692307692307693
13,mlp-l,-0.07650178015043987,0.07692307692307693
13,svr-rbf-xl,0.08906809134086155,0.07692307692307693
13,svr-poly-l,0.08906809134086155,0.07692307692307693
13,knn-tuned-sqrt,-0.10566524534810944,0.07692307692307693
13,knn-tuned-l,-0.10566524534810944,0.07692307692307693
13,ridge,0.01972552772995595,0.07692307692307693
13,rf-tuned-l,0.040204013086989045,0.07692307692307693
13,rf-tuned-xl,0.028181191998809994,0.07692307692307693
13,gb-tuned-l,0.05953696874207326,0.07692307692307693
13,gb-tuned-xl,0.05953696874207322,0.07692307692307693
13,xgb-xl,-0.2512370012527768,0.07692307692307693
13,xgb-l,-0.2512370012527768,0.07692307692307693
13,mlp-adaptive-xl,-0.12268952596665805,0.07692307692307693
13,mlp-l,-0.07650178015043987,0.07692307692307693
13,svr-rbf-xl,0.08906809134086155,0.07692307692307693
13,svr-poly-l,0.08906809134086155,0.07692307692307693
13,knn-tuned-sqrt,-0.10566524534810944,0.07692307692307693
13,knn-tuned-l,-0.10566524534810944,0.07692307692307693
13,ridge,0.01972552772995595,0.07692307692307693
14,rf-tuned-l,0.04849741650643939,0.07692307692307693
14,rf-tuned-xl,0.03809990080296426,0.07692307692307693
14,gb-tuned-l,0.04748115825999919,0.07692307692307693
14,gb-tuned-xl,0.04748115825999914,0.07692307692307693
14,xgb-xl,-0.203645616069486,0.07692307692307693
14,xgb-l,-0.203645616069486,0.07692307692307693
14,mlp-adaptive-xl,-0.10672221276007385,0.07692307692307693
14,mlp-l,-0.10774859481636176,0.07692307692307693
14,svr-rbf-xl,0.09312248886238177,0.07692307692307693
14,svr-poly-l,0.09312248886238177,0.07692307692307693
14,knn-tuned-sqrt,-0.11509037498247672,0.07692307692307693
14,knn-tuned-l,-0.11509037498247672,0.07692307692307693
14,ridge,0.013732081391751328,0.07692307692307693
14,rf-tuned-l,0.04849741650643939,0.07692307692307693
14,rf-tuned-xl,0.03809990080296426,0.07692307692307693
14,gb-tuned-l,0.04748115825999919,0.07692307692307693
14,gb-tuned-xl,0.04748115825999914,0.07692307692307693
14,xgb-xl,-0.203645616069486,0.07692307692307693
14,xgb-l,-0.203645616069486,0.07692307692307693
14,mlp-adaptive-xl,-0.10672221276007385,0.07692307692307693
14,mlp-l,-0.10774859481636176,0.07692307692307693
14,svr-rbf-xl,0.09312248886238177,0.07692307692307693
14,svr-poly-l,0.09312248886238177,0.07692307692307693
14,knn-tuned-sqrt,-0.11509037498247672,0.07692307692307693
14,knn-tuned-l,-0.11509037498247672,0.07692307692307693
14,ridge,0.013732081391751328,0.07692307692307693
14,rf-tuned-l,0.04849741650643939,0.07692307692307693
14,rf-tuned-xl,0.03809990080296426,0.07692307692307693
14,gb-tuned-l,0.04748115825999919,0.07692307692307693
14,gb-tuned-xl,0.04748115825999914,0.07692307692307693
14,xgb-xl,-0.203645616069486,0.07692307692307693
14,xgb-l,-0.203645616069486,0.07692307692307693
14,mlp-adaptive-xl,-0.10672221276007385,0.07692307692307693
14,mlp-l,-0.10774859481636176,0.07692307692307693
14,svr-rbf-xl,0.09312248886238177,0.07692307692307693
14,svr-poly-l,0.09312248886238177,0.07692307692307693
14,knn-tuned-sqrt,-0.11509037498247672,0.07692307692307693
14,knn-tuned-l,-0.11509037498247672,0.07692307692307693
14,ridge,0.013732081391751328,0.07692307692307693
15,rf-tuned-l,0.04638355514972044,0.07692307692307693
15,rf-tuned-xl,0.053127642885857716,0.07692307692307693
15,gb-tuned-l,0.07182220799062151,0.07692307692307693
15,gb-tuned-xl,0.07182220799062158,0.07692307692307693
15,xgb-xl,-0.16427023644766484,0.07692307692307693
15,xgb-l,-0.16427023644766484,0.07692307692307693
15,mlp-adaptive-xl,-0.11986039992051198,0.07692307692307693
15,mlp-l,-0.03221147294138038,0.07692307692307693
15,svr-rbf-xl,0.09917629767015856,0.07692307692307693
15,svr-poly-l,0.09917629767015856,0.07692307692307693
15,knn-tuned-sqrt,-0.11039888414190768,0.07692307692307693
15,knn-tuned-l,-0.11039888414190768,0.07692307692307693
15,ridge,0.002958783397559772,0.07692307692307693
15,rf-tuned-l,0.04638355514972044,0.07692307692307693
15,rf-tuned-xl,0.053127642885857716,0.07692307692307693
15,gb-tuned-l,0.07182220799062151,0.07692307692307693
15,gb-tuned-xl,0.07182220799062158,0.07692307692307693
15,xgb-xl,-0.16427023644766484,0.07692307692307693
15,xgb-l,-0.16427023644766484,0.07692307692307693
15,mlp-adaptive-xl,-0.11986039992051198,0.07692307692307693
15,mlp-l,-0.03221147294138038,0.07692307692307693
15,svr-rbf-xl,0.09917629767015856,0.07692307692307693
15,svr-poly-l,0.09917629767015856,0.07692307692307693
15,knn-tuned-sqrt,-0.11039888414190768,0.07692307692307693
15,knn-tuned-l,-0.11039888414190768,0.07692307692307693
15,ridge,0.002958783397559772,0.07692307692307693
15,rf-tuned-l,0.04638355514972044,0.07692307692307693
15,rf-tuned-xl,0.053127642885857716,0.07692307692307693
15,gb-tuned-l,0.07182220799062151,0.07692307692307693
15,gb-tuned-xl,0.07182220799062158,0.07692307692307693
15,xgb-xl,-0.16427023644766484,0.07692307692307693
15,xgb-l,-0.16427023644766484,0.07692307692307693
