round,model,r2_score,weight
6,rf-tuned-l,0.0084159199020581,0.08718853934015908
6,rf-tuned-xl,0.03971216032827376,0.0899603603829178
6,gb-tuned-l,0.05605085079826151,0.09144226811518182
6,gb-tuned-xl,0.05605085079826146,0.0914422681151818
6,xgb-xl,-0.15412657413211323,0.07410851208582896
6,xgb-l,-0.15412657413211323,0.07410851208582896
6,mlp-adaptive-xl,-0.20756708168635968,0.0702520782287416
6,svr-rbf-xl,0.042624814597436014,0.0902227657732218
6,svr-poly-l,0.042624814597436014,0.0902227657732218
6,knn-tuned-sqrt,-0.12156088877607296,0.07656163356812948
6,knn-tuned-l,-0.12156088877607296,0.07656163356812948
6,ridge,0.016868864792872907,0.08792866296345753
6,rf-tuned-l,0.0084159199020581,0.08718853934015908
6,rf-tuned-xl,0.03971216032827376,0.0899603603829178
6,gb-tuned-l,0.05605085079826151,0.09144226811518182
6,gb-tuned-xl,0.05605085079826146,0.0914422681151818
6,xgb-xl,-0.15412657413211323,0.07410851208582896
6,xgb-l,-0.15412657413211323,0.07410851208582896
6,mlp-adaptive-xl,-0.20756708168635968,0.0702520782287416
6,svr-rbf-xl,0.042624814597436014,0.0902227657732218
6,svr-poly-l,0.042624814597436014,0.0902227657732218
6,knn-tuned-sqrt,-0.12156088877607296,0.07656163356812948
6,knn-tuned-l,-0.12156088877607296,0.07656163356812948
6,ridge,0.016868864792872907,0.08792866296345753
6,rf-tuned-l,0.0084159199020581,0.08718853934015908
6,rf-tuned-xl,0.03971216032827376,0.0899603603829178
6,gb-tuned-l,0.05605085079826151,0.09144226811518182
6,gb-tuned-xl,0.05605085079826146,0.0914422681151818
6,xgb-xl,-0.15412657413211323,0.07410851208582896
6,xgb-l,-0.15412657413211323,0.07410851208582896
6,mlp-adaptive-xl,-0.20756708168635968,0.0702520782287416
6,svr-rbf-xl,0.042624814597436014,0.0902227657732218
6,svr-poly-l,0.042624814597436014,0.0902227657732218
6,knn-tuned-sqrt,-0.12156088877607296,0.07656163356812948
6,knn-tuned-l,-0.12156088877607296,0.07656163356812948
6,ridge,0.016868864792872907,0.08792866296345753
7,rf-tuned-l,0.02664052956541254,0.09617883838094572
7,rf-tuned-xl,0.02419689833809573,0.09594409969227449
7,gb-tuned-l,-0.0016438632834403055,0.09349659003116442
7,gb-tuned-xl,-0.0016438632834402834,0.09349659003116442
7,xgb-xl,-0.20780842748865416,0.07607809672529749
7,xgb-l,-0.20780842748865416,0.07607809672529749
7,svr-rbf-xl,0.06333701523629565,0.09977382195949848
