round,model,r2_score,weight
9,svr-rbf-xl,0.026852295552098872,0.09371361702840329
9,svr-poly-l,0.026852295552098872,0.09371361702840329
9,knn-tuned-sqrt,-0.12685128805640788,0.08036187891433831
9,knn-tuned-l,-0.12685128805640788,0.08036187891433831
9,ridge,-0.05028383116336375,0.08675667644609641
9,rf-tuned-l,-0.026827094343044266,0.08881576025509577
9,rf-tuned-xl,-0.034662729715372854,0.08812255175369807
9,gb-tuned-l,-0.02587669850309855,0.08890021050839189
9,gb-tuned-xl,-0.025876698503098528,0.08890021050839189
9,xgb-xl,-0.2474802098039576,0.07122978069380596
9,xgb-l,-0.2474802098039576,0.07122978069380596
9,mlp-l,-0.2954429948001046,0.0678940372552309
9,svr-rbf-xl,0.026852295552098872,0.09371361702840329
9,svr-poly-l,0.026852295552098872,0.09371361702840329
9,knn-tuned-sqrt,-0.12685128805640788,0.08036187891433831
9,knn-tuned-l,-0.12685128805640788,0.08036187891433831
9,ridge,-0.05028383116336375,0.08675667644609641
10,rf-tuned-l,-0.007782043912735803,0.08789678755302825
10,rf-tuned-xl,-0.009906403925218665,0.08771026132690087
10,gb-tuned-l,-0.003406606650400712,0.08828221702886983
10,gb-tuned-xl,-0.00340660665040089,0.08828221702886982
10,xgb-xl,-0.2078514861504376,0.07195880591241653
10,xgb-l,-0.2078514861504376,0.07195880591241653
10,mlp-adaptive-xl,-0.26738177153931125,0.06780009050227342
10,svr-rbf-xl,0.04554204671136155,0.09271102041072395
10,svr-poly-l,0.04554204671136155,0.09271102041072395
10,knn-tuned-sqrt,-0.07817991400747382,0.08192182077643896
10,knn-tuned-l,-0.07817991400747382,0.08192182077643896
10,ridge,-0.01981885671674437,0.08684513236089893
10,rf-tuned-l,-0.007782043912735803,0.08789678755302825
10,rf-tuned-xl,-0.009906403925218665,0.08771026132690087
10,gb-tuned-l,-0.003406606650400712,0.08828221702886983
10,gb-tuned-xl,-0.00340660665040089,0.08828221702886982
10,xgb-xl,-0.2078514861504376,0.07195880591241653
10,xgb-l,-0.2078514861504376,0.07195880591241653
10,mlp-adaptive-xl,-0.26738177153931125,0.06780009050227342
10,svr-rbf-xl,0.04554204671136155,0.09271102041072395
10,svr-poly-l,0.04554204671136155,0.09271102041072395
10,knn-tuned-sqrt,-0.07817991400747382,0.08192182077643896
10,knn-tuned-l,-0.07817991400747382,0.08192182077643896
10,ridge,-0.01981885671674437,0.08684513236089893
10,rf-tuned-l,-0.007782043912735803,0.08789678755302825
10,rf-tuned-xl,-0.009906403925218665,0.08771026132690087
10,gb-tuned-l,-0.003406606650400712,0.08828221702886983
10,gb-tuned-xl,-0.00340660665040089,0.08828221702886982
10,xgb-xl,-0.2078514861504376,0.07195880591241653
10,xgb-l,-0.2078514861504376,0.07195880591241653
10,mlp-adaptive-xl,-0.26738177153931125,0.06780009050227342
10,svr-rbf-xl,0.04554204671136155,0.09271102041072395
10,svr-poly-l,0.04554204671136155,0.09271102041072395
10,knn-tuned-sqrt,-0.07817991400747382,0.08192182077643896
10,knn-tuned-l,-0.07817991400747382,0.08192182077643896
10,ridge,-0.01981885671674437,0.08684513236089893
11,rf-tuned-l,-0.037216776838267115,0.08663319904995119
11,rf-tuned-xl,-0.027358585592979167,0.08749146923938224
11,gb-tuned-l,-0.01238067894924697,0.08881177129554181
11,gb-tuned-xl,-0.012380678949246882,0.08881177129554181
11,xgb-xl,-0.26754154198351116,0.06881063681188324
11,xgb-l,-0.26754154198351116,0.06881063681188324
11,mlp-l,-0.2268585365929896,0.07166778494371534
11,svr-rbf-xl,0.03230191137114931,0.09287010451408377
11,svr-poly-l,0.03230191137114931,0.09287010451408377
11,knn-tuned-sqrt,-0.08694531131370878,0.08243042205568418
11,knn-tuned-l,-0.08694531131370878,0.08243042205568418
11,ridge,-0.017461517579635898,0.0883616774125652
11,rf-tuned-l,-0.037216776838267115,0.08663319904995119
11,rf-tuned-xl,-0.027358585592979167,0.08749146923938224
11,gb-tuned-l,-0.01238067894924697,0.08881177129554181
11,gb-tuned-xl,-0.012380678949246882,0.08881177129554181
11,xgb-xl,-0.26754154198351116,0.06881063681188324
11,xgb-l,-0.26754154198351116,0.06881063681188324
11,mlp-l,-0.2268585365929896,0.07166778494371534
11,svr-rbf-xl,0.03230191137114931,0.09287010451408377
11,svr-poly-l,0.03230191137114931,0.09287010451408377
11,knn-tuned-sqrt,-0.08694531131370878,0.08243042205568418
11,knn-tuned-l,-0.08694531131370878,0.08243042205568418
11,ridge,-0.017461517579635898,0.0883616774125652
11,rf-tuned-l,-0.037216776838267115,0.08663319904995119
11,rf-tuned-xl,-0.027358585592979167,0.08749146923938224
11,gb-tuned-l,-0.01238067894924697,0.08881177129554181
11,gb-tuned-xl,-0.012380678949246882,0.08881177129554181
11,xgb-xl,-0.26754154198351116,0.06881063681188324
11,xgb-l,-0.26754154198351116,0.06881063681188324
11,mlp-l,-0.2268585365929896,0.07166778494371534
11,svr-rbf-xl,0.03230191137114931,0.09287010451408377
11,svr-poly-l,0.03230191137114931,0.09287010451408377
11,knn-tuned-sqrt,-0.08694531131370878,0.08243042205568418
11,knn-tuned-l,-0.08694531131370878,0.08243042205568418
11,ridge,-0.017461517579635898,0.0883616774125652
12,rf-tuned-l,0.0207077741872723,0.08197908655701538
12,rf-tuned-xl,0.017106956543355346,0.08168442564419391
12,gb-tuned-l,0.02828505923440918,0.08260262484405015
12,gb-tuned-xl,0.02828505923440914,0.08260262484405015
12,xgb-xl,-0.2013339560403135,0.06565557009858455
12,xgb-l,-0.2013339560403135,0.06565557009858455
12,mlp-adaptive-xl,-0.15361073487552587,0.0688648345393516
12,mlp-l,-0.13702238170988096,0.07001671623172498
12,svr-rbf-xl,0.060164985316996766,0.08527841580739069
12,svr-poly-l,0.060164985316996766,0.08527841580739069
12,knn-tuned-sqrt,-0.054985005619498525,0.0760028920567893
12,knn-tuned-l,-0.054985005619498525,0.0760028920567893
12,ridge,-0.024239515606897077,0.07837593141408485
12,rf-tuned-l,0.0207077741872723,0.08197908655701538
12,rf-tuned-xl,0.017106956543355346,0.08168442564419391
12,gb-tuned-l,0.02828505923440918,0.08260262484405015
12,gb-tuned-xl,0.02828505923440914,0.08260262484405015
12,xgb-xl,-0.2013339560403135,0.06565557009858455
12,xgb-l,-0.2013339560403135,0.06565557009858455
12,mlp-adaptive-xl,-0.15361073487552587,0.0688648345393516
12,mlp-l,-0.13702238170988096,0.07001671623172498
12,svr-rbf-xl,0.060164985316996766,0.08527841580739069
12,svr-poly-l,0.060164985316996766,0.08527841580739069
12,knn-tuned-sqrt,-0.054985005619498525,0.0760028920567893
12,knn-tuned-l,-0.054985005619498525,0.0760028920567893
12,ridge,-0.024239515606897077,0.07837593141408485
12,rf-tuned-l,0.0207077741872723,0.08197908655701538
12,rf-tuned-xl,0.017106956543355346,0.08168442564419391
12,gb-tuned-l,0.02828505923440918,0.08260262484405015
12,gb-tuned-xl,0.02828505923440914,0.08260262484405015
12,xgb-xl,-0.2013339560403135,0.06565557009858455
12,xgb-l,-0.2013339560403135,0.06565557009858455
12,mlp-adaptive-xl,-0.15361073487552587,0.0688648345393516
12,mlp-l,-0.13702238170988096,0.07001671623172498
12,svr-rbf-xl,0.060164985316996766,0.08527841580739069
12,svr-poly-l,0.060164985316996766,0.08527841580739069
12,knn-tuned-sqrt,-0.054985005619498525,0.0760028920567893
12,knn-tuned-l,-0.054985005619498525,0.0760028920567893
12,ridge,-0.024239515606897077,0.07837593141408485
13,rf-tuned-l,0.044923421017070565,0.08199485901827117
13,rf-tuned-xl,0.043802932064060406,0.08190303613740631
13,gb-tuned-l,0.07010636218701838,0.08408595013180925
13,gb-tuned-xl,0.07010636218701842,0.08408595013180925
13,xgb-xl,-0.19316376624827114,0.06462293399153594
13,xgb-l,-0.19316376624827114,0.06462293399153594
13,mlp-adaptive-xl,-0.13896083077084379,0.06822235510565586
13,mlp-l,-0.11445150101075059,0.06991509857176526
13,svr-rbf-xl,0.08297456188040689,0.08517497680821512
13,svr-poly-l,0.08297456188040689,0.08517497680821512
13,knn-tuned-sqrt,-0.03274342518894617,0.07586759911998084
13,knn-tuned-l,-0.03274342518894617,0.07586759911998084
13,ridge,0.0008778741660749656,0.07846173106381922
13,rf-tuned-l,0.044923421017070565,0.08199485901827117
13,rf-tuned-xl,0.043802932064060406,0.08190303613740631
13,gb-tuned-l,0.07010636218701838,0.08408595013180925
13,gb-tuned-xl,0.07010636218701842,0.08408595013180925
13,xgb-xl,-0.19316376624827114,0.06462293399153594
13,xgb-l,-0.19316376624827114,0.06462293399153594
13,mlp-adaptive-xl,-0.13896083077084379,0.06822235510565586
13,mlp-l,-0.11445150101075059,0.06991509857176526
13,svr-rbf-xl,0.08297456188040689,0.08517497680821512
13,svr-poly-l,0.08297456188040689,0.08517497680821512
13,knn-tuned-sqrt,-0.03274342518894617,0.07586759911998084
13,knn-tuned-l,-0.03274342518894617,0.07586759911998084
13,ridge,0.0008778741660749656,0.07846173106381922
13,rf-tuned-l,0.044923421017070565,0.08199485901827117
13,rf-tuned-xl,0.043802932064060406,0.08190303613740631
13,gb-tuned-l,0.07010636218701838,0.08408595013180925
13,gb-tuned-xl,0.07010636218701842,0.08408595013180925
13,xgb-xl,-0.19316376624827114,0.06462293399153594
13,xgb-l,-0.19316376624827114,0.06462293399153594
13,mlp-adaptive-xl,-0.13896083077084379,0.06822235510565586
13,mlp-l,-0.11445150101075059,0.06991509857176526
13,svr-rbf-xl,0.08297456188040689,0.08517497680821512
13,svr-poly-l,0.08297456188040689,0.08517497680821512
13,knn-tuned-sqrt,-0.03274342518894617,0.07586759911998084
13,knn-tuned-l,-0.03274342518894617,0.07586759911998084
13,ridge,0.0008778741660749656,0.07846173106381922
14,rf-tuned-l,0.02711864602897196,0.08120524152949982
14,rf-tuned-xl,0.03501014861644103,0.08184860812889311
14,gb-tuned-l,0.0664918304607883,0.08446632889807487
14,gb-tuned-xl,0.0664918304607883,0.08446632889807487
14,xgb-xl,-0.17931148691816495,0.06605909122084216
14,xgb-l,-0.17931148691816495,0.06605909122084216
14,mlp-adaptive-xl,-0.1269996126687277,0.06960674943243031
14,mlp-l,-0.11966097563337415,0.07011944705162633
14,svr-rbf-xl,0.07987271523867992,0.08560415872041006
14,svr-poly-l,0.07987271523867992,0.08560415872041006
14,knn-tuned-sqrt,-0.07186064087791888,0.0735525788542716
14,knn-tuned-l,-0.07186064087791888,0.0735525788542716
14,ridge,-0.01500482688913971,0.07785563847035283
14,rf-tuned-l,0.02711864602897196,0.08120524152949982
14,rf-tuned-xl,0.03501014861644103,0.08184860812889311
14,gb-tuned-l,0.0664918304607883,0.08446632889807487
14,gb-tuned-xl,0.0664918304607883,0.08446632889807487
14,xgb-xl,-0.17931148691816495,0.06605909122084216
14,xgb-l,-0.17931148691816495,0.06605909122084216
14,mlp-adaptive-xl,-0.1269996126687277,0.06960674943243031
14,mlp-l,-0.11966097563337415,0.07011944705162633
14,svr-rbf-xl,0.07987271523867992,0.08560415872041006
14,svr-poly-l,0.07987271523867992,0.08560415872041006
14,knn-tuned-sqrt,-0.07186064087791888,0.0735525788542716
14,knn-tuned-l,-0.07186064087791888,0.0735525788542716
14,ridge,-0.01500482688913971,0.07785563847035283
14,rf-tuned-l,0.02711864602897196,0.08120524152949982
14,rf-tuned-xl,0.03501014861644103,0.08184860812889311
14,gb-tuned-l,0.0664918304607883,0.08446632889807487
14,gb-tuned-xl,0.0664918304607883,0.08446632889807487
14,xgb-xl,-0.17931148691816495,0.06605909122084216
14,xgb-l,-0.17931148691816495,0.06605909122084216
14,mlp-adaptive-xl,-0.1269996126687277,0.06960674943243031
14,mlp-l,-0.11966097563337415,0.07011944705162633
14,svr-rbf-xl,0.07987271523867992,0.08560415872041006
14,svr-poly-l,0.07987271523867992,0.08560415872041006
14,knn-tuned-sqrt,-0.07186064087791888,0.0735525788542716
14,knn-tuned-l,-0.07186064087791888,0.0735525788542716
14,ridge,-0.01500482688913971,0.07785563847035283
15,rf-tuned-l,0.025886889270065282,0.08297519716436219
15,rf-tuned-xl,0.024266030854441057,0.08284081505435771
15,gb-tuned-l,0.04276716477035745,0.08438772978118692
15,gb-tuned-xl,0.0427671647703574,0.0843877297811869
15,xgb-xl,-0.22563280024486526,0.06452301902732151
15,xgb-l,-0.22563280024486526,0.06452301902732151
15,mlp-adaptive-xl,-0.15186339049722722,0.06946280670677818
15,mlp-l,-0.17621275064549638,0.06779185763650294
15,svr-rbf-xl,0.06946861329895622,0.08667135680137306
15,svr-poly-l,0.06946861329895622,0.08667135680137306
15,knn-tuned-sqrt,-0.10464011715212793,0.07282175386341815
15,knn-tuned-l,-0.10464011715212793,0.07282175386341815
15,ridge,-0.009109307822671563,0.08012160449139989
15,rf-tuned-l,0.025886889270065282,0.08297519716436219
15,rf-tuned-xl,0.024266030854441057,0.08284081505435771
15,gb-tuned-l,0.04276716477035745,0.08438772978118692
15,gb-tuned-xl,0.0427671647703574,0.0843877297811869
15,xgb-xl,-0.22563280024486526,0.06452301902732151
15,xgb-l,-0.22563280024486526,0.06452301902732151
15,mlp-adaptive-xl,-0.15186339049722722,0.06946280670677818
15,mlp-l,-0.17621275064549638,0.06779185763650294
15,svr-rbf-xl,0.06946861329895622,0.08667135680137306
15,svr-poly-l,0.06946861329895622,0.08667135680137306
15,knn-tuned-sqrt,-0.10464011715212793,0.07282175386341815
15,knn-tuned-l,-0.10464011715212793,0.07282175386341815
15,ridge,-0.009109307822671563,0.08012160449139989
15,rf-tuned-l,0.025886889270065282,0.08297519716436219
15,rf-tuned-xl,0.024266030854441057,0.08284081505435771
15,gb-tuned-l,0.04276716477035745,0.08438772978118692
15,gb-tuned-xl,0.0427671647703574,0.0843877297811869
15,xgb-xl,-0.22563280024486526,0.06452301902732151
15,xgb-l,-0.22563280024486526,0.06452301902732151
15,mlp-adaptive-xl,-0.15186339049722722,0.06946280670677818
15,mlp-l,-0.17621275064549638,0.06779185763650294
15,svr-rbf-xl,0.06946861329895622,0.08667135680137306
15,svr-poly-l,0.06946861329895622,0.08667135680137306
15,knn-tuned-sqrt,-0.10464011715212793,0.07282175386341815
15,knn-tuned-l,-0.10464011715212793,0.07282175386341815
15,ridge,-0.009109307822671563,0.08012160449139989
16,rf-tuned-l,0.005871681477284052,0.09280818240841807
16,rf-tuned-xl,0.019634401260202616,0.09409430539099631
16,gb-tuned-l,0.029347450500134053,0.0950127010029934
16,gb-tuned-xl,0.029347450500134053,0.0950127010029934
16,mlp-adaptive-xl,-0.09455408892663834,0.08394056912355072
16,mlp-l,-0.11955511726662493,0.08186798489933265
16,svr-rbf-xl,0.06479986893985516,0.09844155244543712
16,svr-poly-l,0.06479986893985516,0.09844155244543712
16,knn-tuned-sqrt,-0.08569529405987941,0.08468748490856264
16,knn-tuned-l,-0.08569529405987941,0.08468748490856264
16,ridge,-0.013743386364655396,0.09100548146371597
16,rf-tuned-l,0.005871681477284052,0.09280818240841807
16,rf-tuned-xl,0.019634401260202616,0.09409430539099631
16,gb-tuned-l,0.029347450500134053,0.0950127010029934
16,gb-tuned-xl,0.029347450500134053,0.0950127010029934
16,mlp-adaptive-xl,-0.09455408892663834,0.08394056912355072
16,mlp-l,-0.11955511726662493,0.08186798489933265
16,svr-rbf-xl,0.06479986893985516,0.09844155244543712
16,svr-poly-l,0.06479986893985516,0.09844155244543712
16,knn-tuned-sqrt,-0.08569529405987941,0.08468748490856264
16,knn-tuned-l,-0.08569529405987941,0.08468748490856264
16,ridge,-0.013743386364655396,0.09100548146371597
16,rf-tuned-l,0.005871681477284052,0.09280818240841807
16,rf-tuned-xl,0.019634401260202616,0.09409430539099631
16,gb-tuned-l,0.029347450500134053,0.0950127010029934
16,gb-tuned-xl,0.029347450500134053,0.0950127010029934
16,mlp-adaptive-xl,-0.09455408892663834,0.08394056912355072
16,mlp-l,-0.11955511726662493,0.08186798489933265
16,svr-rbf-xl,0.06479986893985516,0.09844155244543712
16,svr-poly-l,0.06479986893985516,0.09844155244543712
16,knn-tuned-sqrt,-0.08569529405987941,0.08468748490856264
16,knn-tuned-l,-0.08569529405987941,0.08468748490856264
16,ridge,-0.013743386364655396,0.09100548146371597
17,rf-tuned-l,0.013563081962505663,0.0931112723984941
17,rf-tuned-xl,0.012877551500035911,0.09304746365878194
17,gb-tuned-l,0.04410881198673542,0.09599930821729133
17,gb-tuned-xl,0.04410881198673542,0.09599930821729133
17,mlp-adaptive-xl,-0.05104307421155021,0.08728591408795515
17,mlp-l,-0.10772976380909349,0.08247559320039684
17,svr-rbf-xl,0.06302170027786005,0.09783221051278064
17,svr-poly-l,0.06302170027786005,0.09783221051278064
